timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
811835,-0.94,-0.19,0.11,0.55,-101.56,-4.64
811844,-0.96,-0.23,0.04,2.01,-97.11,-12.88
811852,-0.96,-0.2,0.13,-0.18,-87.22,-23.62
811861,-0.96,-0.23,0.1,6.41,-74.52,-33.63
811869,-0.96,-0.26,0.06,14.28,-61.52,-42.11
811878,-0.94,-0.27,0.11,18.74,-48.1,-48.71
811887,-0.95,-0.22,0.12,20.81,-36.44,-53.04
811895,-0.95,-0.26,0.13,26.86,-25.63,-53.47
811903,-0.95,-0.26,0.16,33.08,-14.71,-53.22
811912,-0.95,-0.27,0.09,35.4,-5.74,-52.86
811921,-0.95,-0.29,-0.01,36.07,4.46,-52.86
811930,-0.94,-0.32,-0.1,40.22,20.69,-52.67
811938,-0.94,-0.27,-0.04,41.44,41.93,-54.08
811946,-0.92,-0.3,-0.14,45.29,58.84,-51.57
811955,-0.92,-0.33,-0.19,44.56,75.74,-48.71
811964,-0.91,-0.31,0.15,39.49,92.04,-46.94
811972,-0.92,-0.3,0.01,36.44,91.19,-40.83
811981,-0.93,-0.23,-0.13,21.42,84.53,-31.68
811989,-0.94,-0.19,0,5.86,87.28,-20.69
811998,-0.92,-0.17,-0.03,1.28,91.13,-8.24
812006,-0.9,-0.13,-0.24,-1.77,96.07,4.88
812015,-0.92,-0.16,-0.11,-8.18,107.3,19.1
812023,-0.99,-0.23,0.21,-17.94,110.78,31.98
812032,-1.03,-0.26,0.35,-25.45,99.49,43.21
812041,-1.03,-0.25,0.31,-35.03,76.05,48.95
812049,-1.07,-0.07,0.32,-54.99,50.29,53.04
812058,-1.04,-0.06,0.56,-65.8,28.93,62.81
812067,-1,-0.01,0.62,-65.8,6.23,72.02
812075,-0.98,-0.01,0.44,-56.27,-14.89,77.15
812084,-0.98,-0.11,0.37,-48.1,-30.52,80.63
812092,-0.98,-0.2,0.37,-42.6,-40.28,79.71
812101,-1,-0.22,0.31,-36.93,-47.18,70.19
812109,-1.04,-0.12,0.52,-33.87,-51.76,55.97
812118,-1.02,-0.11,0.49,-23.32,-60.79,43.7
812126,-0.98,-0.13,0.28,-14.4,-75.99,34.42
812135,-0.97,-0.15,0.22,-14.04,-83.92,24.54
812144,-0.97,-0.09,0.28,-15.87,-84.96,12.08
812152,-0.96,0.01,0.2,-13.37,-85.39,2.32
812161,-0.97,-0.04,0.22,-7.2,-84.11,-2.69
812169,-0.97,-0.13,0.25,-0.31,-81.36,-8.12
812178,-0.96,-0.12,0.18,0,-83.31,-16.42
812186,-0.96,-0.1,0.21,-0.06,-83.37,-24.41
812195,-0.95,-0.19,0.28,6.77,-80.38,-31.19
812203,-0.94,-0.2,0.17,10.93,-80.57,-39.49
812212,-0.95,-0.16,0.08,9.89,-79.65,-48.1
812220,-0.97,-0.12,0.05,10.31,-73.3,-54.02
812229,-0.97,-0.12,0.03,15.32,-62.74,-56.64
812237,-0.99,-0.1,-0.05,22.64,-48.28,-59.69
812246,-0.99,-0.11,-0.07,31.43,-29.91,-61.46
812255,-0.99,-0.11,-0.14,42.05,-8.3,-62.56
812263,-0.99,0,-0.2,47.42,17.27,-66.41
812272,-0.97,0,-0.21,54.93,44.8,-64.64
812281,-0.96,0.04,-0.07,57.37,69.09,-54.32
812289,-0.95,-0.12,-0.1,60.18,86.3,-36.25
812298,-0.92,-0.31,-0.14,57.86,99.06,-18.92
812306,-0.9,-0.37,-0.06,50.23,107.73,-4.94
812315,-0.9,-0.42,0,40.53,112.92,5.92
812323,-0.93,-0.42,0.21,28.26,111.08,16.05
812332,-0.94,-0.4,0.16,16.3,99.37,27.16
812341,-0.92,-0.43,0.02,4.09,83.31,37.48
812349,-0.92,-0.38,0.01,-12.45,74.46,45.41
812358,-0.9,-0.33,0.02,-25.45,73.3,53.16
812366,-0.91,-0.3,0,-34.55,76.72,61.71
812374,-0.9,-0.28,0.18,-39.31,81.18,69.7
812383,-0.91,-0.27,0.28,-40.22,79.83,76.17
812392,-0.94,-0.23,0.29,-44.68,71.53,82.21
812400,-1.01,-0.3,0.49,-51.94,58.17,87.16
812409,-1.02,-0.24,0.57,-54.44,38.51,88.13
812418,-1.03,-0.26,0.51,-54.87,12.51,86.73
812426,-1.02,-0.23,0.54,-49.19,-10.8,85.14
812434,-1.01,-0.31,0.52,-42.79,-33.2,80.2
812443,-1.03,-0.31,0.44,-36.5,-52.61,69.09
812452,-1,-0.3,0.31,-30.58,-67.5,54.44
812460,-0.99,-0.18,0.33,-31.98,-76.29,38.39
812469,-1,-0.06,0.33,-30.82,-80.63,24.23
812477,-0.99,-0.01,0.43,-25.09,-84.05,13.49
812486,-0.97,0,0.4,-15.99,-89.17,6.35
812495,-0.96,-0.02,0.34,-10.44,-96.5,1.59
812503,-0.96,-0.06,0.35,-9.46,-103.7,-1.89
812511,-0.95,-0.13,0.21,-6.65,-109.86,-6.16
812520,-0.95,-0.19,0.22,-3.78,-112.12,-12.45
812529,-0.95,-0.21,0.17,0.43,-110.84,-20.87
812537,-0.94,-0.21,0.16,3.3,-108.15,-29.91
812546,-0.94,-0.14,0.13,6.96,-104.37,-38.57
812554,-0.94,-0.1,0.1,11.11,-100.28,-45.1
812563,-0.95,-0.09,0,15.75,-93.44,-48.16
812571,-0.96,-0.15,-0.05,21.79,-82.58,-49.19
812580,-0.99,-0.14,-0.11,23.68,-66.41,-51.03
812588,-1,-0.2,-0.08,27.89,-47.42,-51.03
812597,-1.02,-0.12,-0.14,33.63,-26.12,-52.92
812606,-1.02,-0.13,-0.29,43.21,-2.69,-52.98
812614,-0.99,-0.26,-0.37,52.67,26.37,-50.05
812623,-0.96,-0.21,-0.27,58.72,57.56,-47.12
812632,-0.93,-0.2,-0.17,59.14,85.45,-41.93
812640,-0.9,-0.26,-0.1,57.68,105.04,-31.19
