timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
806359,-0.78,-0.48,-0.00,48.10,26.43,-41.50
806368,-0.78,-0.38,-0.09,44.56,44.98,-36.44
806377,-0.76,-0.34,0.05,34.91,60.00,-27.89
806385,-0.78,-0.36,0.30,27.53,71.17,-15.69
806394,-0.75,-0.54,0.17,26.92,67.50,-2.50
806402,-0.74,-0.52,0.17,27.47,56.40,6.16
806411,-0.76,-0.47,0.02,20.94,46.39,13.85
806419,-0.74,-0.45,-0.11,17.21,40.41,23.07
806428,-0.74,-0.37,-0.18,14.10,38.15,33.81
806436,-0.73,-0.29,-0.30,10.93,38.57,47.67
806445,-0.77,-0.26,-0.38,7.63,42.91,64.51
806454,-0.82,-0.48,-0.41,6.10,49.19,79.41
806462,-0.85,-0.72,-0.29,2.75,53.83,85.82
806471,-0.90,-0.84,-0.18,-0.61,54.69,82.82
806479,-0.85,-0.82,-0.10,-7.51,50.35,73.18
806488,-0.89,-0.64,-0.01,-23.38,43.76,62.32
806496,-0.88,-0.50,0.06,-38.76,34.55,56.52
806505,-0.89,-0.43,0.07,-49.74,22.46,55.85
806514,-0.89,-0.41,0.06,-53.53,11.17,58.47
806522,-0.91,-0.43,0.07,-52.86,3.30,61.16
806531,-0.92,-0.51,0.11,-51.76,-1.34,62.68
806539,-0.93,-0.59,0.12,-49.44,-6.90,60.49
806548,-0.94,-0.54,0.20,-47.61,-12.21,54.38
806557,-0.95,-0.52,0.18,-49.93,-19.29,49.44
806565,-0.97,-0.58,0.19,-51.57,-27.53,46.33
806573,-0.99,-0.67,0.20,-48.71,-35.58,41.44
806582,-1.00,-0.70,0.20,-44.01,-43.40,32.17
806591,-1.00,-0.74,0.21,-35.89,-48.83,20.45
806599,-1.01,-0.76,0.21,-27.65,-53.04,6.96
806608,-0.99,-0.81,0.26,-17.94,-55.97,-7.75
806616,-0.98,-0.84,0.24,-6.04,-57.98,-24.54
806625,-0.97,-0.76,0.26,0.24,-58.04,-42.91
806633,-0.94,-0.67,0.32,0.73,-58.84,-59.75
806642,-0.93,-0.58,0.38,5.00,-60.49,-73.43
806650,-0.86,-0.61,0.43,13.85,-62.81,-83.92
806659,-0.86,-0.53,0.48,25.15,-66.47,-94.36
