timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
4689096,-0.62,-0.77,0.35,1.83,-19.96,12.51
4689105,-0.55,-0.81,0.33,7.26,-22.58,11.35
4689113,-0.46,-0.89,0.16,18.07,-25.94,11.11
4689121,-0.50,-0.82,0.15,8.85,-23.19,8.48
4689130,-0.50,-0.84,0.15,1.71,-14.10,6.90
4689139,-0.52,-0.88,0.22,0.98,-6.47,6.16
4689147,-0.54,-0.85,0.23,-2.08,-5.98,4.46
4689156,-0.54,-0.80,0.26,-4.21,-7.26,3.30
4689164,-0.61,-0.77,0.26,-6.23,-8.73,3.78
4689173,-0.62,-0.76,0.27,-3.60,-12.02,4.21
4689181,-0.64,-0.78,0.21,2.62,-16.36,4.58
4689190,-0.62,-0.88,0.14,8.48,-19.59,4.39
4689198,-0.60,-0.89,0.10,13.37,-19.41,2.08
4689207,-0.71,-0.86,0.10,7.32,-16.66,-0.67
4689216,-0.58,-0.84,0.17,8.79,-13.98,-2.87
4689224,-0.46,-0.78,0.20,15.44,-13.18,-4.88
4689233,-0.68,-0.73,0.23,4.27,-13.79,-3.36
4689242,-0.77,-0.84,0.37,13.31,-13.79,-3.17
4689250,-0.63,-0.83,0.40,45.29,-16.42,-8.36
4689259,-0.77,-0.73,0.35,56.82,-22.77,-12.88
4689267,-0.60,-0.75,0.38,76.78,-26.73,-15.32
4689276,-0.38,-0.80,0.21,114.56,-25.39,-19.23
4689284,-0.43,-0.82,-0.03,127.38,-21.73,-20.39
4689293,-0.40,-0.90,-0.11,118.96,-13.37,-18.98
4689301,-0.32,-0.91,-0.11,106.51,-1.28,-17.33
4689310,-0.34,-0.88,-0.06,87.46,9.58,-14.34
4689319,-0.40,-0.88,-0.09,76.29,18.74,-9.83
4689327,-0.50,-0.81,-0.09,62.74,34.00,-7.39
4689335,-0.51,-0.83,0.04,45.72,47.30,-3.17
4689344,-0.41,-0.92,0.06,35.58,51.39,1.34
4689353,-0.38,-0.86,0.17,20.26,53.10,5.37
4689361,-0.28,-0.85,0.05,16.05,52.37,11.05
4689370,-0.28,-0.81,0.06,15.81,53.28,19.84
4689379,-0.33,-0.92,-0.03,6.53,54.38,30.33
4689387,-0.26,-1.09,-0.31,-9.03,52.80,37.84
4689395,-0.40,-1.12,-0.20,-58.96,52.06,40.59
4689404,-0.41,-1.17,-0.31,-106.99,47.91,35.03
4689413,-0.48,-0.97,-0.15,-152.47,45.04,25.02
4689421,-0.65,-0.93,-0.15,-165.71,29.85,12.76
4689430,-0.53,-0.91,-0.00,-148.25,10.74,1.89
4689439,-0.59,-0.87,0.11,-138.37,-6.84,-4.94
4689447,-0.64,-0.76,0.12,-137.45,-25.45,-8.30
4689455,-0.75,-0.68,0.16,-139.34,-45.17,-6.84
4689464,-0.89,-0.58,0.11,-135.01,-63.23,-1.28
4689473,-0.99,-0.48,-0.01,-132.69,-72.88,8.12
4689481,-0.97,-0.46,-0.00,-131.71,-68.85,20.57
4689490,-0.90,-0.56,0.15,-133.18,-53.71,31.49
4689498,-0.93,-0.60,0.20,-137.70,-39.73,38.09
4689507,-0.93,-0.79,0.14,-119.20,-33.51,43.33
4689516,-1.00,-0.71,0.41,-118.90,-26.12,39.12
4689524,-0.86,-0.85,0.34,-80.87,-16.48,28.63
4689532,-0.93,-0.73,0.75,-56.09,-5.00,12.70
4689541,-0.97,-0.74,0.93,-26.55,-4.33,-3.42
4689550,-0.79,-0.72,1.06,20.20,-15.26,-18.80
4689558,-0.39,-0.53,1.09,69.21,-35.03,-30.88
4689567,-0.56,-0.57,0.88,118.04,-53.71,-32.78
4689576,-0.37,-0.65,0.82,174.93,-62.68,-38.45
4689584,-0.35,-0.66,0.57,228.03,-66.65,-46.81
4689593,-0.26,-0.71,0.37,256.04,-64.94,-52.31
4689601,-0.34,-0.74,0.17,252.20,-59.02,-52.49
4689610,-0.21,-0.76,-0.11,226.26,-40.22,-48.58
