timestamp, ppg
32973968,523
32984269,525
32994284,518
33004334,515
33014385,512
33024406,514
33034449,508
33044493,511
33054506,503
33064550,504
33074595,503
33084609,501
33094654,501
33104701,499
33114718,504
33124764,507
33134808,501
33144823,500
33154869,509
33164914,505
33174962,506
33184975,505
33195017,507
33205064,510
33215079,509
33225124,510
33235171,507
33245186,510
33255232,508
33265280,503
33275294,503
33285339,510
33295380,502
33305394,501
33315438,506
33325483,508
33335499,501
33345542,504
33355586,500
33365597,505
33375636,501
33385675,506
33395686,505
33405726,507
33415766,507
33425805,505
33435813,504
33445852,500
33455895,503
33465904,506
33475949,508
33485994,505
33496009,507
33506050,508
33516090,509
33526101,508
33536144,508
33546184,505
33556193,505
33566230,507
33576267,499
33586274,501
33596313,510
33606355,507
33616363,508
33626401,501
33636443,502
33646455,500
33656500,508
33666544,509
33676585,508
33686598,504
33696639,506
33706681,505
33716690,506
33726730,504
33736772,500
33746784,504
33756826,502
33766868,500
33776880,508
33786920,513
33796963,515
33806974,521
33817016,522
33827058,520
33837067,530
33847106,527
33857148,531
33867158,530
33877196,525
33887235,527
33897246,518
33907291,521
33917332,518
33927375,512
33937387,516
33947433,508
33957480,513
33967495,506
33977540,513
33987584,504
33997596,507
34007640,501
34017682,508
34027693,504
34037736,502
34047780,500
34057793,502
34067835,504
34077873,502
34087886,507
34097927,502
34107967,508
34117977,503
34128020,506
34138064,510
34148075,511
34158118,510
34168162,508
34178203,508
34188216,504
34198261,507
34208301,504
34218313,510
34228357,506
34238400,503
34248414,499
34258454,506
34268499,505
34278510,505
34288549,506
34298588,498
34308598,503
34318639,506
34328679,504
34338691,501
34348732,502
34358770,501
34368780,505
34378819,505
34388860,502
34398869,502
34408907,504
34418946,508
34428982,500
34438989,508
34449024,505
34459062,510
34469071,502
34479109,504
34489147,507
34499156,508
34509198,509
34519238,510
34529245,503
34539284,500
34549324,504
34559337,506
34569377,506
34579416,506
34589426,507
34599468,508
34609507,501
34619516,504
34629555,504
34639596,502
34649607,507
34659649,509
34669689,506
34679729,510
34689737,515
34699776,520
34709818,519
34719828,527
34729869,527
34739910,529
34749919,528
34759956,527
34769994,529
34780002,522
34790042,524
34800080,523
34810088,522
34820124,513
34830164,516
34840172,514
34850213,509
34860251,507
34870261,509
34880299,506
34890336,505
34900345,503
34910382,505
34920419,503
34930458,504
34940467,497
34950505,500
34960542,506
34970548,507
34980585,508
34990624,510
35000630,507
35010666,505
35020697,509
35030701,507
35040740,507
35050779,510
35060788,505
35070825,510
35080864,505
35090871,507
35100910,500
35110948,505
35120955,506
35130993,505
35141032,506
35151041,502
35161082,505
35171126,504
35181169,504
35191182,505
35201226,506
35211268,506
35221285,503
35231331,503
35241377,506
35251395,506
35261444,508
35271489,508
35281505,509
35291554,510
35301600,501
35311617,505
35321657,511
35331697,506
35341703,509
35351739,505
35361777,507
35371781,508
35381822,508
35391857,510
35401864,510
35411902,508
35421942,502
35431979,499
35441989,505
35452025,499
35462064,507
35472076,505
35482117,508
35492159,502
35502172,509
35512213,511
35522256,512
35532273,520
35542322,520
35552373,526
35562392,529
35572441,527
35582488,534
35592506,526
35602553,531
35612598,526
35622613,526
35632658,516
35642696,515
35652708,520
35662749,516
35672791,510
35682831,505
35692838,503
35702879,505
35712918,502
35722928,499
35732965,502
35743003,500
35753013,497
35763055,495
35773096,497
35783107,493
35793150,495
35803191,500
35813199,496
35823238,504
35833277,506
35843286,507
35853326,501
35863365,506
35873375,510
35883413,504
35893452,508
35903460,508
35913498,508
35923536,514
35933575,512
35943583,508
35953623,509
35963665,510
35973674,505
35983718,510
35993760,506
36003770,508
36013809,508
36023849,500
36033858,502
36043897,503
36053935,506
36063946,506
36073986,503
36084028,506
36094037,499
36104074,506
36114111,499
36124119,506
36134157,504
36144193,505
36154199,504
36164239,509
36174277,507
36184314,507
36194319,504
36204358,506
36214399,501
36224403,507
36234436,501
36244472,501
36254480,498
36264518,501
36274556,502
36284565,506
36294602,504
36304638,507
36314645,498
36324683,508
36334720,505
36344727,501
36354765,513
36364800,515
36374801,515
36384834,522
36394868,526
36404873,527
36414908,530
36424943,526
36434979,526
36444984,523
36455020,530
36465057,520
36475058,518
36485093,515
36495129,520
36505133,513
36515164,513
36525196,510
36535199,506
36545230,502
36555264,502
36565270,507
36575306,504
36585339,508
36595341,503
36605373,497
36615410,498
36625418,498
36635455,500
36645489,502
36655496,501
36665531,508
36675569,507
36685603,503
36695606,511
36705640,511
36715673,506
36725675,512
36735711,507
36745743,509
36755744,502
36765777,503
36775810,503
36785814,502
36795851,508
36805887,501
36815891,508
36825927,506
36835959,507
36845961,501
36855997,502
36866033,502
36876039,501
36886078,498
36896113,500
36906116,500
36916146,500
36926178,506
36936211,506
36946213,505
36956249,502
36966284,501
36976290,508
36986326,505
36996363,510
37006371,508
37016410,509
37026447,499
37036457,509
37046497,504
37056538,507
37066547,504
37076588,506
37086631,504
37096642,506
37106682,498
37116724,505
37126730,497
37136764,504
37146805,505
37156820,508
37166868,505
37176914,502
37186959,508
37196971,508
37207014,509
37217056,521
37227066,520
37237107,524
37247149,529
37257161,529
37267205,531
37277248,523
37287261,530
37297306,524
37307349,524
37317361,518
37327404,509
37337445,513
37347454,522
37357493,509
37367534,510
37377545,508
37387584,502
37397625,506
37407634,505
37417676,501
37427719,503
37437759,505
37447769,501
37457810,499
37467851,498
37477861,504
37487898,510
37497938,503
37507946,502
37517990,505
37528028,509
37538035,504
37548076,505
37558120,525
37568131,510
37578172,508
37588213,502
37598222,501
37608260,506
37618301,499
37628310,500
37638349,506
37648388,506
37658392,505
37668427,502
37678463,507
37688497,504
37698502,500
37708541,504
37718580,505
37728589,507
37738626,501
37748666,503
37758673,505
37768715,499
37778758,506
37788767,505
37798808,507
37808849,505
37818858,504
37828899,500
37838938,500
37848948,499
37858987,508
37869025,504
37879033,507
37889070,506
37899106,507
37909107,506
37919142,506
37929178,502
37939212,504
37949216,502
37959254,506
37969292,503
37979300,502
37989338,501
37999374,505
38009380,503
38019418,510
38029453,514
38039460,512
38049498,521
38059534,524
38069543,523
38079584,530
38089626,531
38099637,528
38109678,527
38119720,521
38129728,523
38139772,517
38149814,518
38159830,511
38169875,512
38179920,506
38189966,502
38199979,502
38210022,506
38220065,496
38230074,507
38240110,498
38250146,499
38260157,503
38270198,496
38280239,496
38290249,503
38300292,504
38310336,501
38320348,502
38330392,510
38340436,507
38350447,502
38360490,503
38370533,511
38380544,508
38390583,508
38400626,510
38410638,503
38420681,505
38430721,502
38440762,508
38450770,504
38460807,506
38470847,509
38480857,506
38490897,502
38500937,501
38510950,506
38520992,499
38531033,504
38541047,499
38551089,505
38561133,499
38571147,497
38581191,498
38591235,500
38601249,501
38611291,503
38621330,500
38631340,508
38641381,504
38651419,500
38661430,499
38671482,507
38681534,504
38691585,505
38701607,498
38711659,503
38721714,506
38731736,505
38741788,505
38751840,506
38761858,503
38771909,507
38781955,505
38791969,510
38802015,511
38812061,511
38822074,516
38832119,514
38842162,515
38852174,519
38862219,523
38872265,520
38882280,523
38892328,519
38902376,520
38912398,511
38922447,515
38932495,513
38942545,508
38952562,509
38962610,499
38972658,502
38982674,500
38992725,502
39002772,501
39012787,494
39022833,495
39032876,496
39042891,501
39052934,494
39062975,504
39072988,502
39083035,503
39093085,499
39103102,507
39113150,506
39123198,509
39133208,502
39143249,503
39153293,507
39163305,506
39173347,508
39183389,508
39193433,502
39203446,507
39213485,501
39223523,506
39233535,505
39243578,506
39253618,500
39263629,500
39273664,500
39283701,504
39293712,503
39303755,499
39313794,504
39323800,502
39333839,507
39343880,506
39353891,506
39363933,501
39373976,499
39383991,502
39394034,507
39404077,505
39414091,507
39424133,508
39434174,504
39444219,501
39454235,505
39464279,507
39474322,503
39484336,505
39494380,507
39504422,504
39514431,512
39524470,512
39534510,517
39544520,522
39554560,520
39564600,524
39574612,524
39584655,525
39594698,528
39604713,525
39614758,520
39624802,519
39634812,514
39644856,516
39654898,519
39664911,516
39674954,512
39684998,512
39695041,510
39705056,510
39715094,504
39725135,506
39735147,508
39745187,503
39755227,501
39765241,505
39775283,508
39785323,506
39795333,511
39805373,508
39815414,502
39825427,509
39835469,510
39845508,509
39855521,510
39865563,504
39875608,509
39885622,511
39895663,509
39905701,506
39915711,508
39925748,505
39935787,505
39945827,507
39955837,506
39965876,504
39975915,503
39985925,503
39995963,502
40006003,508
40016011,500
40026049,502
40036088,504
40046097,502
40056136,499
40066174,509
40076180,506
40086219,506
40096257,506
40106266,502
40116303,504
40126343,499
40136355,508
40146395,506
40156438,507
40166446,503
40176486,502
40186525,508
40196564,511
40206573,509
40216613,519
40226654,522
40236666,519
40246706,519
40256748,530
40266757,525
40276797,536
40286838,535
40296847,531
40306888,534
40316925,534
40326932,533
40336965,534
40346999,525
40357010,524
40367047,521
40377084,520
40387097,511
40397143,517
40407190,513
40417203,512
40427242,511
40437281,509
40447312,501
40457320,505
40467358,502
40477395,499
40487404,499
40497443,507
40507480,506
40517490,507
40527529,506
40537569,507
40547579,507
40557616,509
40567656,507
40577662,510
40587701,505
40597736,507
40607745,505
40617786,513
40627827,513
40637837,508
40647880,503
40657925,504
40667940,505
40677988,507
40688037,506
40698085,509
40708100,500
40718147,503
40728199,505
40738217,499
40748266,499
40758308,500
40768321,500
40778368,499
40788417,501
40798433,506
40808484,507
40818533,507
40828550,503
40838598,505
40848645,509
40858664,511
40868710,507
40878752,510
40888765,510
40898807,512
40908848,507
40918859,510
40928901,511
40938941,515
40948984,522
40958997,525
40969041,524
40979078,528
40989089,530
40999131,529
41009174,528
41019187,522
41029229,524
41039274,523
41049285,516
41059324,518
41069365,518
41079377,517
41089419,518
41099457,515
41109471,513
41119519,513
41129564,510
41139576,506
41149624,506
41159670,500
41169683,508
41179727,503
41189773,502
41199817,502
41209831,503
41219877,495
41229923,503
41239938,505
41249983,507
41260028,499
41270042,508
41280084,508
41290126,501
41300139,502
41310184,510
41320226,507
41330234,499
41340276,502
41350316,507
41360324,506
41370363,506
41380404,502
41390415,506
41400457,505
41410500,500
41420513,501
41430558,497
41440604,505
41450649,500
41460664,498
41470710,503
41480753,504
41490762,506
41500807,500
41510844,502
41520855,505
41530897,504
41540938,499
41550948,505
41560990,503
41571035,505
41581048,507
41591092,507
41601135,504
41611148,501
41621191,509
41631232,507
41641243,503
41651287,504
41661330,506
41671344,507
41681389,509
41691436,514
41701482,510
41711494,516
41721536,522
41731579,525
41741588,521
41751629,525
41761668,523
41771677,516
41781720,521
41791763,520
41801779,514
41811824,516
41821869,508
41831879,510
41841923,508
41851966,503
41861975,504
41872022,504
41882067,498
41892080,500
41902122,498
41912166,500
41922181,504
41932225,501
41942267,500
41952310,498
41962325,502
41972370,503
41982417,500
41992432,506
42002476,506
42012523,507
42022536,506
42032577,507
42042617,502
42052628,504
42062672,505
42072718,506
42082736,505
42092783,501
42102830,504
42112847,501
42122892,501
42132935,502
42142949,503
42153001,504
42163052,497
42173077,496
42183128,502
42193180,498
42203230,506
42213251,505
42223301,498
42233352,500
42243374,504
42253429,507
42263482,503
42273501,505
42283547,504
42293593,506
42303610,503
42313655,505
42323705,505
42333719,502
42343764,503
42353816,508
42363835,504
42373884,502
42383934,507
42393957,510
42404010,506
42414061,501
42424080,502
42434129,504
42444178,512
42454228,512
42464248,512
42474299,519
42484344,518
42494363,514
42504411,518
42514459,517
42524477,513
42534523,510
42544570,508
42554588,510
42564636,512
42574688,510
42584708,510
42594760,507
42604812,506
42614830,504
42624882,508
42634935,506
42644955,498
42655006,506
42665057,505
42675077,500
42685128,505
42695179,506
42705228,504
42715249,500
42725300,501
42735350,506
42745368,506
42755412,506
42765461,507
42775482,504
42785534,504
42795581,508
42805600,508
42815648,508
42825695,504
42835712,510
42845754,505
42855791,506
42865802,507
42875844,504
42885893,504
42895912,504
42905959,504
42916007,502
42926022,502
42936070,505
42946112,506
42956157,505
42966172,503
42976215,502
42986262,502
42996277,507
43006320,507
43016363,499
43026373,506
43036416,499
43046457,507
43056471,508
43066519,505
43076567,505
43086584,508
43096630,502
43106675,510
43116688,503
43126736,509
43136785,504
43146801,508
43156850,512
43166896,508
43176909,508
43186954,511
43196996,509
43207041,512
43217058,511
43227106,510
43237151,511
43247162,510
43257204,514
43267248,512
43277261,513
43287305,511
43297350,502
43307367,511
43317411,510
43327452,505
43337467,502
43347513,503
43357559,508
43367574,510
43377616,504
43387662,502
43397676,507
43407719,506
43417762,508
43427777,508
43437825,505
43447871,507
43457915,508
43467930,504
43477979,504
43488026,506
43498041,510
43508090,510
43518136,505
43528153,507
43538204,510
43548254,509
43558264,507
43568309,501
43578357,505
43588370,508
43598416,507
43608464,501
43618480,507
43628527,505
43638575,509
43648592,508
43658641,506
43668685,506
43678700,505
43688744,505
43698789,500
43708835,501
43718852,505
43728897,503
43738944,509
43748958,502
43759006,500
43769056,508
43779078,510
43789129,501
43799178,502
43809198,500
43819248,507
43829296,507
43839312,503
43849360,511
43859405,504
43869417,508
43879464,507
43889511,511
43899529,515
43909574,514
43919618,513
43929630,511
43939676,514
43949723,509
43959768,513
43969783,515
43979831,513
43989873,511
43999883,511
44009923,504
44019963,512
44029974,504
44040017,505
44050058,508
44060070,507
44070113,507
44080154,508
44090163,504
44100206,507
44110246,507
44120255,508
44130297,503
44140337,501
44150348,505
44160389,504
44170428,505
44180443,505
44190485,504
44200530,511
44210576,511
44220590,505
44230631,507
44240669,510
44250680,502
44260724,509
44270770,504
44280781,509
44290823,506
44300865,511
44310874,505
44320915,509
44330959,511
44340973,509
44351016,503
44361058,506
44371070,507
44381113,507
44391156,508
44401169,508
44411210,509
44421251,506
44431264,505
44441307,503
44451351,508
44461394,506
44471406,508
44481451,506
44491494,510
44501506,504
44511551,505
44521594,501
44531609,510
44541650,509
44551692,509
44561701,509
44571744,509
44581789,501
44591802,509
44601844,501
44611888,503
44621901,511
44631943,509
44641984,512
44651997,513
44662038,514
44672079,511
44682091,511
44692133,519
44702173,515
44712212,516
44722223,513
44732269,512
44742313,513
44752322,517
44762364,514
44772406,515
44782418,508
44792460,513
44802502,511
44812516,511
44822563,509
44832609,508
44842624,512
44852669,509
44862716,509
44872731,510
44882780,507
44892828,504
44902846,509
44912894,508
44922941,505
44932955,507
44943003,508
44953049,510
44963095,511
44973107,510
44983150,512
44993195,508
45003210,507
45013253,509
45023299,510
45033315,507
45043359,508
45053406,508
45063419,503
45073460,507
45083504,508
45093517,510
45103560,509
45113604,505
45123616,510
45133660,507
45143707,504
45153719,509
45163763,508
45173806,505
45183822,511
45193868,506
45203909,511
45213953,508
45223970,510
45234011,508
45244054,511
45254066,508
45264111,508
45274152,510
45284165,507
45294208,502
45304249,511
45314260,505
45324300,510
45334340,507
45344350,508
45354394,507
45364437,500
45374451,506
45384497,501
45394542,507
45404557,511
45414603,511
45424649,508
45434666,509
45444711,509
45454756,509
45464802,513
45474816,516
45484864,511
45494910,518
45504924,521
45514971,518
45525017,519
45535028,522
45545071,526
45555118,525
45565135,517
45575186,520
45585233,518
45595247,515
45605291,523
45615338,513
45625352,521
45635399,515
45645446,513
45655461,512
45665506,512
45675546,516
45685558,510
45695601,511
45705646,503
45715693,511
45725712,512
45735762,505
45745806,513
45755822,508
45765866,508
45775910,511
45785925,506
45795967,512
45806011,513
45816023,508
45826064,514
45836107,505
45846119,513
45856161,512
45866205,510
45876220,510
45886264,508
45896304,510
45906318,510
45916367,505
45926413,507
45936429,510
45946477,507
45956525,511
45966575,517
45976593,509
45986643,510
45996693,528
46006713,506
46016762,506
46026812,501
46036829,506
46046877,507
46056930,509
46066952,508
46077004,507
46087052,508
46097073,508
46107120,508
46117165,506
46127185,509
46137232,510
46147279,506
46157294,501
46167340,503
46177385,504
46187402,504
46197449,502
46207496,508
46217543,506
46227558,506
46237605,506
46247657,503
46257680,507
46267732,509
46277785,509
46287809,508
46297863,510
46307915,508
46317935,505
46327983,505
46338027,507
46348042,506
46358090,507
46368135,505
46378150,508
46388197,508
46398245,503
46408261,506
46418307,511
46428353,510
46438364,512
46448407,519
46458453,524
46468499,530
46478515,531
46488560,532
46498606,529
46508624,532
46518671,528
46528719,526
46538734,530
46548781,522
46558827,522
46568843,523
46578891,522
46588938,519
46598950,520
46608994,513
46619035,512
46629049,508
46639098,513
46649146,514
46659162,504
46669209,502
46679256,502
46689275,507
46699324,501
46709371,506
46719424,508
46729445,510
46739493,506
46749546,511
46759573,510
46769629,505
46779689,504
46789716,510
46799768,512
46809815,509
46819834,507
46829881,509
46839927,507
46849943,507
46859990,511
46870037,508
46880055,508
46890103,504
46900150,503
46910167,506
46920216,499
46930262,505
46940278,502
46950328,505
46960377,509
46970424,507
46980441,507
46990487,502
47000531,509
47010543,509
47020590,508
47030638,508
47040654,502
47050699,505
47060742,505
47070758,507
47080803,503
47090850,509
47100867,505
47110915,508
47120962,507
47130976,507
47141023,511
47151070,509
47161085,510
47171128,504
47181173,505
47191186,505
47201233,508
47211277,504
47221323,509
47231337,504
47241382,509
47251426,502
47261442,507
47271490,507
47281538,509
47291557,515
47301608,515
47311660,524
47321682,533
47331734,537
47341787,541
47351808,543
47361856,538
47371905,540
47381917,536
47391965,532
47402014,529
47412033,529
47422078,524
47432129,523
47442149,519
47452200,516
47462250,512
47472297,510
47482317,506
47492366,504
47502409,503
47512424,506
47522470,502
47532516,503
47542531,499
47552577,504
47562623,497
47572640,501
47582686,505
47592730,502
47602743,508
47612786,507
