timestamp, ppg
76980791,529
76990371,523
77000374,527
77010409,521
77020446,519
77030455,518
77040496,518
77050536,511
77060576,512
77070585,510
77080625,511
77090664,503
77100670,505
77110707,506
77120742,505
77130745,505
77140781,499
77150815,497
77160818,506
77170853,502
77180887,502
77190892,500
77200929,501
77210968,507
77220977,509
77231014,512
77241052,505
77251058,512
77261094,503
77271132,513
77281142,508
77291179,502
77301220,509
77311261,509
77321270,507
77331312,508
77341350,501
77351361,502
77361401,503
77371439,504
77381449,499
77391486,501
77401522,498
77411528,507
77421566,504
77431604,506
77441611,503
77451650,501
77461686,508
77471691,505
77481727,503
77491760,508
77501763,507
77511797,509
77521834,505
77531841,510
77541875,506
77551908,509
77561943,504
77571949,511
77581986,505
77592023,508
77602028,503
77612064,507
77622101,510
77632104,508
77642140,509
77652174,506
77662181,502
77672217,506
77682255,506
77692260,505
77702295,508
77712331,504
77722336,505
77732373,514
77742406,513
77752412,519
77762449,514
77772485,520
77782491,527
77792525,529
77802559,530
77812593,530
77822597,529
77832635,529
77842674,526
77852683,528
77862724,519
77872764,521
77882770,517
77892809,512
77902847,512
77912855,506
77922894,512
77932930,509
77942937,506
77952972,510
77963008,504
77973013,505
77983045,500
77993076,503
78003078,505
78013112,504
78023148,505
78033156,503
78043195,503
78053232,507
78063268,506
78073272,507
78083305,504
78093337,508
78103340,510
78113374,507
78123411,509
78133415,513
78143447,512
78153485,509
78163491,512
78173527,512
78183567,508
78193573,511
78203610,509
78213649,506
78223658,505
78233696,503
78243733,503
78253740,508
78263776,500
78273810,505
78283814,502
78293849,504
78303886,507
78313919,502
78323924,507
78333960,505
78343995,508
78354001,509
78364035,510
78374071,508
78384073,504
78394104,503
78404137,509
78414140,512
78424174,506
78434207,508
78444210,504
78454248,509
78464287,507
78474294,507
78484332,501
78494369,506
78504376,507
78514410,508
78524445,505
78534448,503
78544484,505
78554523,506
78564561,506
78574566,506
78584599,511
78594631,516
78604633,519
78614668,524
78624703,522
78634707,529
78644744,526
78654780,530
78664785,525
78674822,522
78684859,520
78694864,522
78704898,520
78714934,520
78724937,515
78734973,508
78745008,514
78755012,509
78765049,511
78775083,505
78785088,504
78795126,510
78805164,511
78815201,499
78825214,510
78835256,507
78845295,512
78855304,510
78865344,510
78875384,513
78885396,510
78895436,510
78905474,508
78915485,512
78925526,504
78935565,512
78945574,512
78955615,513
78965656,507
78975665,502
78985708,507
78995751,505
79005762,507
79015802,509
79025844,506
79035853,505
79045893,506
79055931,507
79065968,507
79075973,508
79086013,500
79096051,507
79106061,507
79116101,504
79126141,503
79136152,511
79146194,504
79156235,503
79166250,513
79176296,509
79186337,512
79196345,508
79206383,507
79216426,508
