timestamp, ppg
107941519,512
107951570,505
107961590,503
107971642,501
107981693,508
107991717,503
108001773,504
108011827,508
108021881,503
108031903,506
108041954,506
108052003,503
108062023,501
108072075,504
108082124,505
108092139,501
108102190,504
108112242,501
108122268,504
108132325,510
108142378,500
108152404,509
108162458,512
108172512,510
108182536,519
108192591,519
108202643,522
108212664,528
108222717,528
108232769,534
108242791,530
108252844,529
108262898,525
108272951,519
108282971,522
108293023,516
108303074,515
108313097,512
108323152,506
108333208,506
108343236,505
108353291,503
108363346,502
108373370,504
108383425,503
108393482,501
108403505,494
108413555,503
108423606,504
108433629,503
108443681,505
108453734,504
108463757,505
108473811,502
108483867,506
108493891,505
108503947,501
108514002,510
108524059,502
108534083,503
108544133,503
108554186,505
108564208,505
108574259,504
108584307,501
108594325,506
108604372,505
108614418,497
108624436,505
108634487,500
108644534,499
108654554,507
108664607,498
108674661,500
108684681,501
108694730,506
108704781,499
108714800,505
108724851,507
108734901,499
108744952,499
108754970,509
108765018,506
108775063,508
108785080,504
108795126,499
108805172,505
108815192,505
108825242,504
108835291,504
108845307,504
108855353,498
108865403,503
108875421,505
108885470,506
108895521,499
108905543,497
108915594,504
108925646,498
108935667,501
108945719,497
108955767,503
108965786,504
108975834,503
108985883,502
108995930,502
109005947,501
109015994,510
109026040,509
109036055,516
109046105,519
109056153,523
109066166,526
109076215,523
109086264,521
109096287,526
109106337,527
109116387,520
109126407,516
109136458,513
109146504,509
109156521,511
109166571,511
109176619,499
109186638,502
109196687,506
109206735,496
109216754,498
109226803,499
109236852,499
109246872,505
109256921,501
109266968,497
109277019,501
109287038,498
109297088,496
109307136,503
109317155,502
109327204,504
109337250,503
109347265,505
109357309,508
109367355,502
109377370,509
109387419,512
109397468,508
109407484,506
109417532,511
109427583,512
109437604,510
109447658,507
109457712,508
109467737,510
109477792,507
109487849,507
109497872,510
109507921,506
109517971,504
109528015,508
109538032,511
109548080,507
109558128,510
109568145,508
109578189,502
109588231,508
109598244,502
109608290,509
109618334,502
109628348,504
109638391,504
109648435,500
109658448,504
109668495,506
109678539,507
109688552,506
109698597,496
109708643,507
109718664,507
109728715,507
109738761,507
109748804,506
109758813,498
109768860,503
109778905,509
109788921,512
109798966,515
109809007,518
109819019,512
109829062,525
109839105,520
109849118,521
109859158,528
109869198,527
109879209,530
109889251,529
109899294,519
109909303,521
109919343,523
109929383,519
109939395,516
109949436,516
109959478,506
109969492,503
109979535,509
109989574,504
109999612,510
110009622,508
110019664,509
110029707,507
110039718,508
110049759,509
110059798,508
110069807,509
110079848,514
110089891,507
110099903,510
110109946,506
110119988,511
110130001,502
110140043,509
110150083,514
110160094,511
110170131,505
110180170,511
110190180,508
110200224,509
110210267,510
110220280,506
110230324,506
110240369,508
110250415,505
110260432,508
110270480,504
110280524,507
110290538,506
110300582,510
110310625,505
110320640,508
110330684,506
110340730,501
110350747,505
110360795,507
110370841,505
110380855,504
110390898,503
110400945,504
110410957,505
110421000,507
110431044,513
110441055,507
110451096,507
110461140,509
110471155,507
110481200,510
110491244,501
110501289,506
110511304,506
110521350,502
110531394,508
110541409,507
110551457,509
110561503,514
110571518,518
110581565,512
110591609,523
110601621,529
110611663,527
110621709,528
110631725,532
110641770,524
110651814,525
110661828,522
110671871,524
110681915,518
110691928,517
110701977,516
110712026,509
110722042,505
110732091,510
110742141,502
110752158,505
110762202,508
110772246,506
110782290,505
110792311,509
110802359,504
110812402,502
110822415,503
110832464,507
110842514,506
110852531,506
110862579,505
110872626,510
110882641,505
110892685,513
110902727,510
110912740,511
110922781,511
110932824,508
110942833,508
110952872,506
110962911,511
110972920,511
110982964,510
110993006,507
111003048,505
111013059,506
111023101,508
111033142,499
111043154,501
111053200,507
111063245,506
111073257,507
111083299,508
111093345,505
111103359,508
111113404,509
111123446,503
111133456,511
111143498,506
111153540,506
111163549,509
111173589,505
111183627,508
111193634,507
111203669,510
111213704,505
111223706,507
111233741,506
111243780,504
111253788,510
111263829,508
111273871,506
111283909,510
111293919,511
111303959,516
111313998,524
111324009,520
111334053,528
111344092,528
111354103,528
111364145,531
111374184,528
111384195,523
111394238,526
111404276,520
111414289,522
111424333,517
111434379,522
111444394,520
111454442,516
111464490,513
111474503,510
111484548,511
111494594,509
111504638,512
111514651,507
111524700,508
111534748,508
111544768,509
111554812,503
111564856,501
111574870,503
111584916,509
111594964,509
111604980,507
111615023,510
111625071,508
111635086,507
111645133,512
111655183,514
111665200,507
111675248,511
111685297,508
111695314,508
111705362,503
111715409,508
111725420,510
111735462,510
111745506,508
111755554,508
111765574,506
111775622,509
111785665,503
111795681,506
111805728,508
111815775,507
111825789,508
111835837,504
111845885,503
111855896,510
111865940,508
111875984,503
111885995,506
111896042,506
111906089,507
111916103,510
111926150,504
111936196,509
111946212,503
111956257,504
111966303,508
111976317,505
111986362,508
111996407,506
112006451,507
112016467,507
112026513,502
112036560,510
112046578,509
112056624,518
112066668,514
112076682,523
112086727,524
112096768,528
112106783,531
112116832,531
112126877,533
112136889,525
112146934,523
112156979,519
112166995,524
112177042,520
112187088,512
112197100,512
112207144,512
112217185,513
112227195,513
112237236,511
112247281,510
112257291,500
112267333,504
112277374,505
112287417,507
112297428,504
112307470,494
112317513,502
112327527,502
112337571,506
112347611,503
112357624,507
112367669,511
112377718,489
112387738,507
112397780,511
112407825,506
112417836,507
112427881,505
112437922,507
112447931,512
112457971,506
112468014,513
112478025,512
112488068,508
112498112,504
112508122,507
112518162,507
112528203,503
112538247,510
112548262,504
112558305,501
112568352,507
112578366,504
112588409,509
112598452,500
112608466,502
112618511,502
112628554,505
112638566,503
112648607,507
112658649,506
112668656,500
112678694,511
112688738,507
112698751,503
112708794,502
112718836,509
112728848,505
112738889,504
112748930,512
112758972,504
112768983,499
112779024,504
112789066,508
112799077,506
112809117,510
112819159,505
112829170,506
112839210,512
112849252,512
112859265,499
112869307,518
112879351,525
112889366,525
112899408,525
112909450,530
112919460,525
112929502,524
112939544,528
112949553,524
112959591,524
112969633,518
112979644,513
112989684,514
112999726,514
113009766,510
113019776,508
113029818,491
113039860,500
113049870,502
113059914,505
113069954,498
113079962,494
113090001,501
113100043,505
113110055,504
113120090,505
113130132,508
113140144,514
113150187,510
113160228,508
113170240,513
113180283,510
113190328,510
113200342,511
113210385,514
113220426,511
113230436,511
113240478,505
113250522,507
113260565,506
113270573,509
113280618,510
113290661,507
113300674,505
113310720,501
113320766,503
113330781,511
113340826,508
113350871,509
113360886,505
113370931,506
113380975,509
113390987,503
113401031,506
113411077,510
113421095,503
113431142,501
113441190,508
113451208,510
113461255,509
113471302,509
113481321,504
113491370,511
113501419,504
113511468,508
113521486,509
113531534,511
113541580,511
113551595,505
113561638,508
113571683,508
113581698,507
113591742,506
113601787,504
113611802,502
113621848,507
113631893,516
113641908,512
113651953,511
113661994,516
113672005,525
113682046,524
113692088,528
113702096,528
113712135,527
113722178,522
113732189,521
113742233,524
113752280,521
113762324,515
113772337,516
113782377,512
113792419,514
113802432,513
113812476,512
113822526,508
113832548,505
113842593,504
113852635,508
113862649,508
113872695,503
113882740,508
113892752,507
113902795,501
113912837,509
113922851,500
113932892,507
113942938,508
113952952,511
113962994,513
113973042,512
113983058,505
113993107,511
114003155,503
114013203,505
114023218,511
114033260,502
114043299,509
114053308,509
114063349,508
114073391,508
114083405,505
114093450,499
114103495,502
114113511,510
114123557,506
114133602,510
114143619,505
114153663,509
114163706,509
114173719,502
114183757,501
114193797,502
114203807,509
114213848,505
114223891,506
114233902,501
114243944,505
114253992,508
114264011,500
114274059,502
114284106,510
114294154,507
114304171,505
114314218,505
114324266,503
114334287,505
114344335,508
114354383,501
114364399,498
114374441,498
114384487,497
114394504,506
114404550,501
114414595,504
114424611,505
114434662,494
114444713,502
114454729,506
114464777,513
114474828,517
114484848,518
114494899,522
114504944,526
114514960,536
114525004,535
114535046,530
114545085,532
114555094,526
114565138,527
114575182,527
114585194,524
114595240,518
114605283,515
114615296,511
114625339,512
114635382,510
114645393,509
114655435,503
114665474,500
114675484,502
114685527,507
114695573,502
114705586,498
114715631,505
114725675,503
114735687,508
114745729,504
114755773,510
114765820,510
114775835,504
114785881,508
114795924,507
114805934,510
114815974,509
114826015,508
114836026,510
114846069,504
114856109,507
114866121,512
114876168,508
114886215,503
114896235,507
114906287,501
114916338,506
114926361,501
114936413,504
114946467,508
114956490,505
114966537,502
114976585,502
114986599,510
114996648,507
115006690,504
115016733,504
115026744,507
115036788,509
115046833,507
115056846,508
115066886,506
115076927,504
115086937,510
115096980,504
115107021,500
115117032,504
115127073,509
115137117,510
115147129,510
115157172,511
115167215,506
115177229,509
115187272,509
115197317,507
115207333,510
115217377,506
115227419,499
115237430,508
115247475,508
115257522,510
115267535,517
115277577,517
115287620,518
115297666,523
115307678,534
115317718,536
115327762,531
115337776,526
115347820,531
115357863,527
115367876,526
115377917,523
115387960,523
115397973,520
115408018,517
115418059,517
115428071,510
115438112,513
115448154,494
115458167,504
115468212,502
115478258,500
115488274,502
115498324,503
115508370,508
115518417,508
115528434,509
115538485,502
115548533,511
115558552,513
115568602,510
115578651,506
115588669,511
115598719,509
115608766,511
115618783,503
115628831,512
115638886,512
115648911,512
115658962,511
115669015,505
115679039,503
115689095,491
115699148,498
115709170,505
115719223,503
115729279,508
115739302,508
115749350,507
115759399,503
115769447,508
115779464,514
115789514,507
115799563,512
115809583,509
115819631,508
115829677,506
115839695,512
115849747,509
115859795,508
115869815,501
115879865,504
