timestamp, ppg
10512108,507
10522548,508
10532587,509
10542641,503
10552655,503
10562691,506
10572743,505
10582756,505
10592796,499
10602846,505
10612857,510
10622894,511
10632944,504
10642957,512
10652994,518
10663040,522
10673054,523
10683099,529
10693135,532
10703191,534
10713203,535
10723237,534
10733290,534
10743306,529
10753344,528
10763400,521
10773414,522
10783452,518
10793507,514
10803520,514
10813558,510
10823606,504
10833618,501
10843658,504
10853707,506
10863723,503
10873767,495
10883815,502
10893831,501
10903876,497
10913914,498
10923974,505
10933990,501
10944026,505
10954081,501
10964096,501
10974135,507
10984189,504
10994207,506
11004249,507
11014306,506
11024325,509
11034371,499
11044427,508
11054443,501
11064486,501
11074537,499
11084551,501
11094594,499
11104643,505
11114658,504
11124704,504
11134743,504
11144770,503
11154816,497
11164860,498
11174924,501
11184948,507
11194994,503
11205051,501
11215068,496
11225106,507
11235159,505
11245174,500
11255215,502
11265267,499
11275284,505
11285328,507
11295380,505
11305398,502
11315440,507
11325487,499
11335501,504
11345547,499
11355591,507
11365604,500
11375648,504
11385685,501
11395694,503
11405754,500
11415787,502
11425843,504
11435860,510
11445900,511
11455955,515
11465970,513
11476009,524
11486063,525
11496077,529
11506115,523
11516166,528
11526183,525
11536224,525
11546275,523
11556292,512
11566338,519
11576389,514
11586407,508
11596453,512
11606488,508
11616492,507
11626555,501
11636591,504
11646598,502
11656660,502
11666695,502
11676752,498
11686772,500
11696813,503
11706872,497
11716890,495
11726936,502
11736993,506
11747014,503
11757062,497
11767120,503
11777143,503
11787193,510
11797247,502
11807266,507
11817315,502
11827353,502
11837381,501
11847428,501
11857469,499
11867481,503
11877550,503
11887594,506
11897603,504
11907670,500
11917711,503
11927719,504
11937784,504
11947825,501
11957877,498
11967892,500
11977932,507
11987981,504
11997998,501
12008044,501
12018096,502
12028109,496
12038154,498
12048193,502
12058224,506
12068273,502
12078313,504
12088327,507
12098394,510
12108433,508
12118445,503
12128514,505
12138556,503
12148567,503
12158636,506
12168682,498
12178692,506
12188759,503
12198808,507
12208868,505
12218892,513
12228943,513
12239002,513
12249026,516
12259078,525
12269134,519
12279157,522
12289208,529
12299250,520
12309265,523
12319333,520
12329376,517
12339389,519
12349454,513
12359492,507
12369502,510
12379567,511
12389612,511
12399619,504
12409681,509
12419719,503
12429771,501
12439786,506
12449829,501
12459883,504
12469902,499
12479947,505
12489995,496
12500010,502
12510054,504
12520092,504
12530120,506
12540169,509
12550207,505
12560218,508
12570285,503
12580324,510
12590336,502
12600404,508
12610446,512
12620452,505
12630515,508
12640558,505
12650565,506
12660632,508
12670678,497
12680682,506
12690746,506
12700793,506
12710847,505
12720867,506
12730915,498
12740951,504
12750984,505
12761033,503
12771067,503
12781076,505
12791139,500
12801180,505
12811193,504
12821259,504
12831302,506
12841313,506
12851380,503
12861422,499
12871430,504
12881499,504
12891544,499
12901551,506
12911620,508
12921667,506
12931721,508
12941739,503
12951787,514
12961828,509
12971860,522
12981909,519
12991949,519
13001959,523
13012022,529
13022061,527
13032071,528
13042139,529
13052181,526
13062190,515
13072260,522
13082301,520
13092309,516
13102376,511
13112418,510
13122424,510
13132490,505
13142533,505
13152536,507
13162599,506
13172644,498
13182694,495
13192712,504
13202758,504
13212796,497
13222807,504
13232869,505
13242900,499
13252903,507
13262966,501
13273003,508
13283010,510
13293071,505
13303108,502
13313115,510
13323176,506
13333218,501
13343224,508
13353291,501
13363340,504
13373343,507
13383406,504
13393448,501
13403448,509
13413512,503
13423561,503
13433601,501
13443613,506
13453679,503
13463718,504
13473731,505
13483798,499
13493838,503
13503848,503
13513915,503
13523956,503
13533964,501
13544030,500
13554068,505
13564071,503
13574132,508
13584172,506
13594173,505
13604231,508
13614271,503
13624269,509
13634330,507
13644373,505
13654374,509
13664441,509
13674491,502
13684492,508
13694540,512
13704606,514
13714642,519
13724648,513
13734714,519
13744757,521
13754764,526
13764829,528
13774867,524
13784871,526
13794934,521
13804976,523
13814982,519
13825046,515
13835090,513
13845092,512
13855156,504
13865199,510
13875199,503
13885259,505
13895298,502
13905297,496
13915342,503
13925404,496
13935441,500
13945447,499
13955507,500
13965541,503
13975546,508
13985611,503
13995651,510
14005654,507
14015718,504
14025763,509
14035769,507
14045831,510
14055875,507
14065879,509
14075944,506
14085991,504
14095994,501
14106059,504
14116103,504
14126103,504
14136151,500
14146215,506
14156215,498
14166264,502
14176329,505
14186330,502
14196380,497
14206444,506
14216484,504
14226487,504
14236551,506
14246593,500
14256598,503
14266661,502
14276704,508
14286708,502
14296775,508
14306820,510
14316819,509
14326882,506
14336929,506
14346928,501
14356987,508
14367028,509
14377024,510
14387069,508
14397134,500
14407130,505
14417175,506
14427236,506
14437234,505
14447280,507
14457346,510
14467388,512
14477394,513
14487459,510
14497503,522
14507506,523
14517570,525
14527613,529
14537614,532
14547678,530
14557724,526
14567722,523
14577786,523
14587831,525
14597826,516
14607871,520
14617934,516
14627930,513
14637976,510
14648042,507
14658037,508
14668084,506
14678146,498
14688180,497
14698183,505
14708246,502
14718288,504
14728290,502
14738351,502
14748396,499
14758399,509
14768466,510
14778514,507
14788519,504
14798587,511
14808639,506
14818645,510
14828698,509
14838766,506
14848769,508
14858819,509
14868887,508
14878889,507
14888939,507
14899007,507
14909010,506
14919059,502
14929126,501
14939169,506
14949173,505
14959240,507
14969288,504
14979295,507
14989362,505
14999409,505
15009410,507
15019474,504
15029522,503
15039523,505
15049569,508
15059637,508
15069640,502
15079691,502
15089758,506
15099760,502
15109810,504
15119877,501
15129873,505
15139918,503
15149984,505
15159982,500
15170031,503
15180098,507
15190145,508
15200151,499
15210217,508
15220259,505
15230261,506
15240322,508
15250362,505
15260359,501
15270422,512
15280466,509
15290465,508
15300512,515
15310580,522
15320582,517
15330633,522
15340701,527
15350704,526
15360755,516
15370822,520
15380821,523
15390868,519
15400934,508
15410936,510
15420984,509
15431048,502
15441048,507
15451094,504
15461155,501
15471199,502
15481199,496
15491262,500
15501305,500
15511302,502
15521349,494
15531415,500
15541414,503
15551460,504
15561522,502
15571520,500
15581570,506
15591637,501
15601640,505
15611689,509
15621757,502
15631760,501
15641812,507
15651883,500
15661886,503
15671937,510
15682004,508
15692006,506
15702057,501
15712121,504
15722167,506
15732168,505
15742215,506
15752280,504
15762282,499
15772332,506
15782397,506
15792393,505
15802436,497
15812496,502
15822495,504
15832541,498
15842603,501
15852602,507
15862651,499
15872715,502
15882714,499
15892766,504
15902833,506
15912834,504
15922883,504
15932951,506
15943001,499
15953006,503
15963055,502
15973123,505
15983123,508
15993169,502
16003235,511
16013234,503
16023283,514
16033348,510
16043346,515
16053397,515
16063465,517
16073467,523
16083516,524
16093579,525
16103579,526
16113626,523
16123690,522
16133691,521
16143740,511
16153803,518
16163800,509
16173843,512
16183901,506
16193941,506
16203938,502
16213984,505
16224047,502
16234047,506
16244095,504
16254159,503
16264159,505
16274209,501
16284273,504
16294269,509
16304312,499
16314373,507
16324374,508
16334419,507
16344481,509
16354476,509
16364521,505
16374582,513
16384577,513
16394622,513
16404686,511
16414686,507
16424734,506
16434782,505
16444846,511
16454845,509
16464893,508
16474957,511
16484954,503
16494999,510
16505060,505
16515056,507
16525098,510
16535161,509
16545161,510
16555209,511
16565275,510
16575277,506
16585328,511
16595395,511
16605396,504
16615446,511
16625513,503
16635515,503
16645561,509
16655610,503
16665630,504
16675678,500
16685724,510
16695741,509
16705786,509
16715834,517
16725900,518
16735898,515
16745944,523
16756007,524
16766005,519
16776050,521
16786114,524
16796111,524
16806156,520
16816217,519
16826212,513
16836253,511
16846314,511
16856309,510
16866348,506
16876390,502
16886397,504
16896437,508
16906480,503
16916494,498
16926537,504
16936585,501
16946604,501
16956652,497
16966697,498
16976759,503
16986757,501
16996804,506
17006865,502
17016861,504
17026902,503
17036961,506
17046957,504
17057002,503
17067061,507
17077056,508
17087096,501
17097138,504
17107153,502
17117199,505
17127247,506
17137265,503
17147315,504
17157363,503
17167381,505
17177431,502
17187481,499
17197501,498
17207550,506
17217599,503
17227666,502
17237667,498
17247716,499
17257781,506
17267785,506
17277835,503
17287903,506
17297906,503
17307956,502
17318020,505
17328018,503
17338064,505
17348106,504
17358121,505
17368170,504
17378217,502
17388231,508
17398275,508
17408322,511
17418336,508
17428383,517
17438430,515
17448454,520
17458500,527
17468548,526
17478616,521
17488617,522
17498664,525
17508731,518
17518729,524
17528775,517
17538841,514
17548840,512
17558890,508
17568942,507
17578959,510
17589004,506
17599050,504
17609067,504
17619113,502
17629161,506
17639178,503
17649226,503
17659275,501
17669291,502
17679340,502
17689392,498
17699415,507
17709461,506
17719506,503
17729571,507
17739571,505
17749616,508
17759680,507
17769677,508
